"objectid","stop_uid","stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_agncy","wheelchair","intersec","stop_place","parent_sta","lat","lng"
"3434","MTS_60743","60743","60743","Murray Ridge Rd & Harjoan Av","32.79333386","-117.14442265","MTS","1.0","N-N/B","","","32.79332908723325","-117.14441074580694"
"3435","MTS_60744","60744","60744","Sandrock Rd & Murray Ridge Rd","32.80371584","-117.13974077","MTS","1.0","F-S/B","mursan","","32.80371106953171","-117.1397288710329"
"3436","MTS_60745","60745","60745","Gramercy Dr & 9055","32.80231251","-117.13191924","MTS","1.0","M-Street-E/B","","","32.802307730891314","-117.13190733617326"
"3437","MTS_60747","60747","60747","Ruffin Rd & Village Glen Dr","32.80502968","-117.12860406","MTS","1.0","M-Street-N/B","","","32.805024908594504","-117.12859215944316"
"3438","MTS_60750","60750","60750","Ruffin Rd & Aero Dr","32.80941615","-117.12978372","MTS","2.0","F-S/B","stone","","32.80941137681837","-117.129771814022"
"3439","MTS_60751","60751","60751","Ruffin Rd & Village Glen Dr","32.80524492","-117.12886982","MTS","1.0","N-S/B","","","32.80524014998958","-117.12885792386918"
"3440","MTS_60766","60766","60766","Ruffin Rd & Mission Village Dr","32.80217391","-117.12861462","MTS","1.0","F-N/B","misruf","","32.80216913206419","-117.12860271741333"
"3441","MTS_60771","60771","60771","Collwood Bl & Montezuma Rd","32.76928628","-117.08572831","MTS","1.0","F-S/B","","","32.76928150449228","-117.08571641996696"
"3442","MTS_60779","60779","60779","Gold Coast Dr & Camino Ruiz","32.90524736","-117.14524144","MTS","1.0","F-E/B","camgol","","32.90524257335545","-117.14522952785973"
"3443","MTS_60780","60780","60780","Gold Coast Dr & Saluda Av","32.90530729","-117.14303622","MTS","1.0","N-E/B","","","32.90530250153825","-117.14302431330948"
"3444","MTS_60781","60781","60781","Gold Coast Dr & San Ramon Dr","32.90540839","-117.13968778","MTS","1.0","N-E/B","","","32.90540360813554","-117.13967587289716"
"3445","MTS_60782","60782","60782","Gold Coast Dr & Gold Coast Wy","32.90555282","-117.13488334","MTS","1.0","F-E/B","","","32.905548038435214","-117.13487142775564"
"3446","MTS_60783","60783","60783","Gold Coast Dr & Gold Coast Pl","32.90544068","-117.13211597","MTS","1.0","N-E/B","","","32.90543589122846","-117.13210405766871"
"3447","MTS_60784","60784","60784","Gold Coast Dr & Londonderry Av","32.90540138","-117.13068847","MTS","1.0","N-E/B","","","32.90539659765296","-117.13067655696685"
"3448","MTS_60785","60785","60785","Gold Coast Dr & Westchester Av","32.90530548","-117.12716862","MTS","1.0","N-E/B","","","32.90530069308158","-117.12715670900226"
"3449","MTS_60786","60786","60786","Camino Ruiz & Capricorn Wy","32.92578911","-117.14380479","MTS","1.0","F-N/B","camcap","","32.92578432610972","-117.14379287346723"
"3450","MTS_60788","60788","60788","Santo Rd & Aero Dr","32.81022886","-117.10526109","MTS","1.0","F-N/B","","","32.8102240839202","-117.10524919670762"
"3451","MTS_60790","60790","60790","Santo Rd & Shields St","32.81635631","-117.1047152","MTS","1.0","F-N/B","","","32.81635153376686","-117.10470330338781"
"3452","MTS_60791","60791","60791","Santo Rd & Orleck St","32.81979283","-117.10379158","MTS","1.0","F-N/B","sanorl","","32.81978805689032","-117.1037796790998"
"3453","MTS_60792","60792","60792","Tierrasanta Bl & Esplendente Bl","32.82288249","-117.1005566","MTS","1.0","F-E/B","","","32.82287771199234","-117.1005447058885"
"3454","MTS_60793","60793","60793","La Cuenta Dr & Carbet Pl","32.82170182","-117.0971859","MTS","1.0","N-N/B","","","32.82169703936981","-117.09717400755284"
"3455","MTS_60794","60794","60794","La Cuenta Dr & Macouba Pl","32.82337008","-117.09599428","MTS","1.0","F-N/B","","","32.82336530408161","-117.09598238643837"
"3456","MTS_60795","60795","60795","Clairemont Mesa Bl & Mollendo Bl","32.82800811","-117.09940815","MTS","0.0","M-Street-W/B","","","32.82800333082413","-117.09939625753091"
"3457","MTS_60796","60796","60796","Clairemont Mesa Bl & Santo Rd","32.82900038","-117.10219133","MTS","1.0","N-W/B","","","32.828995604342836","-117.10217943081655"
"3458","MTS_60797","60797","60797","Clairemont Mesa Bl & Santo Rd","32.82994441","-117.10478854","MTS","1.0","F-W/B","clasnW","","32.82993963186198","-117.10477663910135"
"3459","MTS_60809","60809","60809","Reo Dr & Bolivar St","32.67860336","-117.0675407","MTS","0.0","F-S/B","","","32.67859859476181","-117.06752881969022"
"3460","MTS_60810","60810","60810","Cumberland St & Reo Dr","32.67537274","-117.06397506","MTS","1.0","F-E/B","reocum","","32.67536797669776","-117.06396317599781"
"3461","MTS_60811","60811","60811","Cumberland St & Seabreeze Dr","32.67611831","-117.06136264","MTS","1.0","F-E/B","","","32.67611354820146","-117.06135076338528"
"3462","MTS_60817","60817","60817","Clairemont Mesa Bl & Antigua Bl","32.83143323","-117.10887561","MTS","1.0","N-W/B","","","32.83142845003814","-117.10886371512429"
"3463","MTS_60818","60818","60818","Clairemont Mesa Bl & Repecho Dr","32.83256334","-117.11196312","MTS","2.0","M-Street-W/B","","","32.832558561758546","-117.11195121933079"
"3464","MTS_60819","60819","60819","Clairemont Mesa Bl & Tierrasanta Research Park","32.83380866","-117.11574007","MTS","2.0","M-Street-W/B","","","32.83380387688444","-117.11572816534897"
"3465","MTS_60820","60820","60820","Clairemont Mesa Bl & Murphy Canyon Rd","32.83308426","-117.12154606","MTS","1.0","F-W/B","","","32.83307948697823","-117.12153415760356"
"3466","MTS_60830","60830","60830","Clairemont Mesa Bl & Tierrasanta Research Park","32.83345258","-117.11528925","MTS","1.0","N-E/B","","","32.833447807129815","-117.11527734845347"
"3467","MTS_60831","60831","60831","Clairemont Mesa Bl & Repecho Dr","32.83213769","-117.1115162","MTS","1.0","F-E/B","","","32.83213291395817","-117.11150430180679"
"3468","MTS_60832","60832","60832","Clairemont Mesa Bl & Antigua Bl","32.83120453","-117.10895803","MTS","1.0","F-E/B","","","32.83119975022303","-117.10894612625901"
"3469","MTS_60833","60833","60833","Clairemont Mesa Bl & Santo Rd","32.82904944","-117.10304797","MTS","1.0","F-E/B","clasan","","32.82904466071048","-117.10303607613216"
"3470","MTS_60834","60834","60834","Clairemont Mesa Bl & Mollendo Bl","32.82753887","-117.09889905","MTS","1.0","F-E/B","","","32.82753408891942","-117.09888715151388"
"3471","MTS_60844","60844","60844","Capricorn Way & Camino Ruiz","32.92515492","-117.14332579","MTS","1.0","N-W/B","camcap","","32.92515013378541","-117.14331387577941"
"3472","MTS_64001","64001","64001","San Ysidro Transit Center","32.54460749","-117.02971073","MTS","1.0","M-TC-Bus","sytro","sytro","32.54460274121069","-117.02969886765631"
"3473","MTS_70009","70009","70009","12th & Imperial Transit Center","32.7060948","-117.15289674","MTS","0.0","M-TC-Bus","imp12","imp12","32.70609003443456","-117.15288484470084"
"3474","MTS_70019","70019","70019","E Street Transit Center","32.63905274","-117.09842364","MTS","0.0","M-TC-Bus","baytro","etro","32.639047981892965","-117.09841175543578"
"3475","MTS_70024","70024","70024","Euclid Ave Station","32.71000327","-117.08663245","MTS","1.0","M-TC-Bus","euctro","euctro","32.70999850469038","-117.08662056042924"
"3476","MTS_70025","70025","70025","Iris Avenue Transit Center","32.56955461","-117.06628748","MTS","1.0","M-TC-Bus","iritro","iritro","32.56954986431353","-117.06627560335033"
"3477","MTS_70031","70031","70031","Spring Street Station","32.75672793","-117.0172501","MTS","0.0","","sprtro","sprtro","32.75672315158044","-117.01723822127752"
"3478","MTS_70032","70032","70032","Spring Street Station","32.75696737","-117.01719689","MTS","1.0","M-TC-Bus","sprtro","sprtro","32.756962601403316","-117.0171850103733"
"3479","MTS_70035","70035","70035","El Cajon Transit Center","32.7921319","-116.97577379","MTS","0.0","M-TC-Bus","ecajtc","ecajtc","32.792127117303195","-116.9757619186085"
"3480","MTS_70039","70039","70039","H Street Transit Center","32.62960411","-117.09504414","MTS","1.0","M-TC-Bus","htro","htro","32.629599354509125","-117.09503225569058"
"3481","MTS_70042","70042","70042","H Street Transit Center","32.62977889","-117.09460603","MTS","1.0","M-TC-Bus","htro","htro","32.62977413903976","-117.09459414427867"
"3482","MTS_70050","70050","70050","8th Street Transit Center","32.67446741","-117.11302728","MTS","0.0","","8thtr1","8thtro","32.67446265077675","-117.11301539566568"
"3483","MTS_70052","70052","70052","8th Street Transit Center","32.67489492","-117.11320695","MTS","0.0","","8thtro","8thtro","32.67489015881291","-117.11319506242775"
"3484","MTS_70053","70053","70053","8th Street Transit Center","32.67507851","-117.11328674","MTS","0.0","","8thtro","8thtro","32.6750737495655","-117.11327485363715"
"3485","MTS_70054","70054","70054","8th Street Transit Center","32.67533901","-117.11337379","MTS","0.0","","8thtro","8thtro","32.67533424747697","-117.11336189679297"
"3486","MTS_70055","70055","70055","8th Street Transit Center","32.67552812","-117.11345038","MTS","0.0","","8thtro","8thtro","32.67552335751299","-117.11343849224662"
"3487","MTS_75000","75000","75000","San Ysidro Station","32.54456598","-117.02953904","MTS","0.0","M-TC-Train-N/B","sayS","sayS","32.544561226801314","-117.02952716978008"
"3488","MTS_75002","75002","75002","Beyer Blvd Station","32.55765602","-117.04706184","MTS","0.0","M-TC-Train-N/B","beyS","beyS","32.55765126852605","-117.04704997298558"
"3489","MTS_75003","75003","75003","Beyer Blvd Station","32.55745297","-117.046839","MTS","0.0","M-TC-Train-S/B","beyS","beyS","32.5574482250492","-117.04682713100699"
"3490","MTS_75004","75004","75004","Iris Avenue Station","32.569762","-117.06717616","MTS","0.0","M-TC-Train-N/B","iriS","iriS","32.569757250625","-117.06716428274454"
"3491","MTS_75005","75005","75005","Iris Avenue Station","32.56951494","-117.06696484","MTS","0.0","M-TC-Train-S/B","iriS","iriS","32.569510190825994","-117.06695296506105"
"3492","MTS_75006","75006","75006","Palm Avenue Station","32.58477987","-117.08375293","MTS","0.0","M-TC-Train-N/B","plmS","plmS","32.58477512032578","-117.08374105713935"
"3493","MTS_75007","75007","75007","Palm Avenue Station","32.584454","-117.08385991","MTS","0.0","M-TC-Train-S/B","plmS","plmS","32.58444925222334","-117.08384803062052"
"3494","MTS_75008","75008","75008","Palomar Street Station","32.60329399","-117.08508185","MTS","0.0","M-TC-Train-N/B","palS","palS","32.603289235220636","-117.08506997079476"
"3495","MTS_75009","75009","75009","Palomar Street Station","32.60302707","-117.08508809","MTS","0.0","M-TC-Train-S/B","palS","palS","32.60302231581892","-117.08507621223339"
"3496","MTS_75010","75010","75010","H Street Station","32.63017791","-117.09557712","MTS","0.0","M-TC-Train-N/B","hstS","hstS","32.63017315582804","-117.09556523584519"
"3497","MTS_75011","75011","75011","H Street Station","32.62989293","-117.09557211","MTS","0.0","M-TC-Train-S/B","hstS","hstS","32.629888172418894","-117.09556023175702"
"3498","MTS_75012","75012","75012","E Street Station","32.63910499","-117.09905693","MTS","0.0","M-TC-Train-N/B","estS","estS","32.63910023765338","-117.09904504531592"
"3499","MTS_75013","75013","75013","E Street Station","32.63884492","-117.09906612","MTS","0.0","M-TC-Train-S/B","estS","estS","32.63884016764517","-117.09905423648154"
"3500","MTS_75014","75014","75014","24th Street Station","32.66196491","-117.10800607","MTS","0.0","M-TC-Train-N/B","24tS","24tS","32.66196015391388","-117.10799418264315"
"3501","MTS_75015","75015","75015","24th Street Station","32.66170409","-117.10800516","MTS","0.0","M-TC-Train-S/B","24tS","24tS","32.661699327901744","-117.10799326823343"
"3502","MTS_75016","75016","75016","8th Street Station","32.67501911","-117.11309508","MTS","0.0","M-TC-Train-N/B","8thS","8thS","32.675014349063915","-117.11308318874467"
"3503","MTS_75017","75017","75017","8th Street Station","32.67473308","-117.11308188","MTS","0.0","M-TC-Train-S/B","8thS","8thS","32.674728322648185","-117.11306999021068"
"3504","MTS_75018","75018","75018","Barrio Logan Station","32.69812698","-117.14666504","MTS","0.0","M-TC-Train-N/B","barS","barS","32.69812222326509","-117.14665314613013"
"3505","MTS_75019","75019","75019","Barrio Logan Station","32.69788609","-117.14645586","MTS","0.0","M-TC-Train-S/B","barS","barS","32.69788132497951","-117.1464439614289"
"3506","MTS_75020","75020","75020","Santee Town Center Station","32.84155808","-116.98113185","MTS","0.0","","sanS","sanS","32.8415532919984","-116.9811199724422"
"3507","MTS_75022","75022","75022","Gillespie Field Station","32.82699596","-116.98207995","MTS","0.0","","welS","welS","32.8269911778168","-116.98206806808838"
"3508","MTS_75023","75023","75023","Gillespie Field Station","32.82676394","-116.98204188","MTS","0.0","","welS","welS","32.8267591561966","-116.98203000490386"
"3509","MTS_75024","75024","75024","Arnele Avenue Station","32.80466109","-116.97568505","MTS","0.0","","arnS","arnS","32.80465630500551","-116.97567317493119"
"3510","MTS_75025","75025","75025","Arnele Avenue Station","32.80448906","-116.97577313","MTS","0.0","","arnS","arnS","32.80448428215056","-116.97576125497325"
"3511","MTS_75026","75026","75026","El Cajon Station","32.79206489","-116.97613899","MTS","0.0","","elcS","elcS","32.792060105504426","-116.97612711637973"
"3512","MTS_75027","75027","75027","El Cajon Station","32.79187891","-116.97621685","MTS","0.0","","elcS","elcS","32.791874125795","-116.97620498045767"
"3513","MTS_75028","75028","75028","Amaya Drive Station","32.7854099","-117.00186302","MTS","0.0","","amaS","amaS","32.78540511808195","-117.0018511408396"
"3514","MTS_75029","75029","75029","Amaya Drive Station","32.78541311","-117.001606","MTS","0.0","","amaS","amaS","32.7854083317868","-117.00159412094139"
"3515","MTS_75030","75030","75030","Grossmont Station","32.78164207","-117.01126702","MTS","0.0","","groS","groS","32.78163729632789","-117.01125514036902"
"3516","MTS_75031","75031","75031","Grossmont Station","32.78160811","-117.01147008","MTS","0.0","","groS","groS","32.78160333609964","-117.01145819761568"
"3517","MTS_75032","75032","75032","70th Street Station","32.772147","-117.0422951","MTS","0.0","","70tS","70tS","32.77214222805528","-117.04228321306871"
"3518","MTS_75033","75033","75033","70th Street Station","32.77229008","-117.0424841","MTS","0.0","","70tS","70tS","32.77228531105405","-117.04247221476385"
"3519","MTS_75034","75034","75034","La Mesa Blvd Station","32.76513688","-117.02056497","MTS","0.0","M-TC-Train-N/B","lamS","lamS","32.76513210323409","-117.02055309164707"
"3520","MTS_75035","75035","75035","La Mesa Blvd Station","32.76490512","-117.02053106","MTS","0.0","M-TC-Train-S/B","lamS","lamS","32.764900343334695","-117.02051918493027"
"3521","MTS_75036","75036","75036","Spring Street Station","32.75690711","-117.01738502","MTS","0.0","M-TC-Train-N/B","sprS","sprS","32.7569023384164","-117.01737314222821"
"3522","MTS_75037","75037","75037","Spring Street Station","32.75675394","-117.01753103","MTS","0.0","M-TC-Train-S/B","sprS","sprS","32.756749164135506","-117.01751915658335"
"3523","MTS_75038","75038","75038","Lemon Grove Depot","32.74348189","-117.03065392","MTS","0.0","M-TC-Train-N/B","broS","broS","32.743477119112534","-117.03064203595137"
"3524","MTS_75039","75039","75039","Lemon Grove Depot","32.7432961","-117.03078301","MTS","0.0","M-TC-Train-S/B","broS","broS","32.74329132964136","-117.03077112982957"
"3525","MTS_75040","75040","75040","Massachusetts Ave Station","32.72355904","-117.03948895","MTS","0.0","M-TC-Train-N/B","masS","masS","32.72355427104434","-117.03947706785905"
"3526","MTS_75041","75041","75041","Massachusetts Ave Station","32.7234619","-117.03967991","MTS","0.0","M-TC-Train-S/B","masS","masS","32.72345712633686","-117.03966803611787"
"3527","MTS_75042","75042","75042","Old Town Station","32.754908","-117.19948716","MTS","0.0","","oldS","oldS","32.754903239924296","-117.19947525229732"
"3528","MTS_75043","75043","75043","Old Town Station","32.754697","-117.19954799","MTS","0.0","","oldS","oldS","32.75469223478466","-117.19953607947667"
"3529","MTS_75044","75044","75044","Morena/Linda Vista Station","32.76352707","-117.19655802","MTS","0.0","","morS","morS","32.76352230670882","-117.1965461078081"
"3530","MTS_75045","75045","75045","Morena/Linda Vista Station","32.76358613","-117.19684914","MTS","0.0","","morS","morS","32.76358136398499","-117.19683723589878"
"3531","MTS_75046","75046","75046","Fashion Valley Station","32.76547104","-117.16915192","MTS","0.0","","favS","favS","32.76546627299027","-117.16914001607417"
"3532","MTS_75047","75047","75047","Fashion Valley Station","32.76545309","-117.16890515","MTS","0.0","","favS","favS","32.76544832005756","-117.16889324536487"
"3533","MTS_75048","75048","75048","Hazard Center Station","32.77025712","-117.15815189","MTS","0.0","","hazS","hazS","32.770252348828244","-117.15813998924376"
"3534","MTS_75049","75049","75049","Hazard Center Station","32.7702379","-117.15841","MTS","0.0","","hazS","hazS","32.77023313354655","-117.15839809774864"
"3535","MTS_75050","75050","75050","Mission Valley Center Station","32.77108307","-117.1498561","MTS","0.0","","mivS","mivS","32.77107830308264","-117.1498442037869"
"3536","MTS_75051","75051","75051","Mission Valley Center Station","32.77109313","-117.15013501","MTS","0.0","","mivS","mivS","32.77108836327541","-117.15012311110272"
