,post_id,num_beds,num_baths,price,sqft,houseType,rentPeriod,parking,laundry,pets,smoking,air conditioning,wheelchair accessible,EV charging,furnished,lat,lon,tfidf_words
1507,7459576031,2,2,4220.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1508,7459585603,2,2,4550.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'hilltop', 'moroccan']"
1509,7459585685,2,2,4320.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1510,7459589451,2,2,3105.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'lj4n7tb4', 'flooringcarpetstainless', 'facilitiespoolwalking']"
1511,7459590974,2,2,4395.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1512,7459593443,1,1,2569.0,-1,apartment,,carport,w/d in unit,,,,,,,32.77490895,-117.14184597426755,"['rio', 'promenade', 'vista', 'hr', 'online']"
1513,7459601036,2,2.5,5495.0,-1,townhouse,rent period: yearly,attached garage,w/d in unit,,no smoking,air conditioning,,,furnished,,,"['biomedical', 'several', 'worker', 'terminus', 'discussing']"
1514,7459606636,3,2,4169.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'winding', 'moroccan']"
1515,7459612519,2,2,2600.0,-1,apartment,,carport,laundry in bldg,,,,,,,,,"['george', 'ed', '2ba', 'arge', '2bd']"
1516,7459613917,2,2,4350.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1517,7459613945,2,2,3790.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['10or', 'regents', 'jolla', 'la', 'euro']"
1518,7459614286,1,1,3325.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1519,7459617687,1,1,2675.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'parkingcourtyardbbq', 'ibih5iee']"
1520,7459622418,2,2,3379.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'cuw7l5at', 'llip', 'progran', 'patio']"
1521,7459622941,1,2,3485.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1522,7459624033,2,2,3105.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'ejzb7lxm', 'unitscarpetcommunity', 'availablepoollaundry']"
1523,7459629076,3,2,4000.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,32.95863740703518,-117.19243461306532,"['carmel', 'avino', 'rd', 'sr', 'highlands']"
1524,7459629096,1,1,3710.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1525,7459629725,2,2,2630.0,954,apartment,,off-street parking,laundry on site,cats are OK - purrr,no smoking,,,,,,,"['rentmesavillage', 'utm_knock', 'village', 'mesa', 'schedulewonderful']"
1526,7459630520,2,2,4295.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
1527,7459632039,2,2,4320.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'homes', 'bowling', 'stylish']"
1528,7459633746,3,2,5380.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1529,7459638548,1,1,2675.0,-1,apartment,,carport,w/d in unit,,,,,,,32.86082404115404,-117.22933712338651,"['per', 'blue', 't6dg2h4b', 'appliancespatio', 'area24']"
1530,7459639247,3,2.5,2700.0,-1,house,rent period: monthly,attached garage,laundry in bldg,cats are OK - purrr,,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['warms', 'striking', 'ps', 'arbor', 'grassy']"
1531,7459640142,1,1,3650.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1532,7459640599,1,1,3675.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1533,7459641545,2,2,3040.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'friendlycourtyardbbq', 'barcat']"
1534,7459642518,3,2,4350.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,34.0443741,-117.3200378,"['society', 'moment', 'later', '610', 'sol']"
1535,7459643219,2,1,2595.0,850,apartment,,no parking,no laundry on site,,no smoking,,,,,,,"['separates', 'adjoining', 'hall', 'wall', 'respond']"
1536,7459647380,2,2,4500.0,1457,condo,rent period: yearly,attached garage,w/d in unit,,,air conditioning,,,,,,"['roller', 'motorized', 'built', 'along', 'den']"
1537,7459648191,3,2,4052.0,1355,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'laundrybike', 'centerspalarge', 'communityin']"
1538,7459649178,3,2,3759.0,1050,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['onsite', 'g274vee2', 'luxe', 'pointe', 'worry']"
1539,7459649958,3,2,3759.0,1050,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', 'fireplacesphotovirtual', 'unitsflexible', 'feeprofessional', 'powerdouble']"
1540,7459650318,1,1,2425.0,620,,,,,,,,,,,,,"['square', 'village', '3cnl1djqtom', '3r94w6', 'close']"
1541,7459650604,3,2,3759.0,1050,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', 'ixdg3czo', 'patrolcall', 'flexible', 'pointe']"
1542,7459651589,1,1,2468.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['outdoor', 'knzzdll3', 'luxe', 'flexible', 'pointe']"
1543,7459653524,1,1,2468.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['flooringusb', 'areassecond', 'pooldouble', 'lightingwood', 'countertopskitchen']"
1544,7459657657,2,2,3385.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'areasbilliardsgift', 'ofa5rnik']"
1545,7459658356,2,2,3319.0,-1,apartment,,carport,w/d in unit,,,,,,,32.77490895,-117.14184597426755,"['rio', 'promenade', 'vista', 'hr', 'online']"
1546,7459659053,2,2,3656.0,1169,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'tablefitness', 'receivingquartz']"
1547,7459661714,2,2,3372.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['treats', 'metro', '0jhf9ojozo', '5yq175equal', 'units']"
1548,7459664307,1,1,2759.0,7,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'studiorecyclingbocce', '4lpv5gin']"
1549,7459668932,2,2,3656.0,1169,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'balconyflexible', 'kabbgha7', 'roomkitchen']"
1550,7459669309,3,2,4052.0,1355,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'studiobusiness', 'loungewalk', 'stationsyoga']"
1551,7459674910,3,2,4120.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'loungewi', 'if5pk3ui']"
1552,7459677295,2,2,2000.0,1500,apartment,rent period: yearly,carport,w/d hookups,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['ripoff', 'them', 'posts', 'scumbags', 'trying']"
1553,7459719912,1,1,1700.0,-1,apartment,rent period: monthly,attached garage,w/d in unit,cats are OK - purrr,,,,,furnished,,,"['condo', 'updated', '775', 'creekside', 'unit']"
1554,7459720532,1,1,2100.0,-1,apartment,rent period: monthly,attached garage,w/d in unit,dogs are OK - wooof,,air conditioning,,,furnished,,,"['mira', 'delighted', 'maple', 'visually', 'mesa']"
1555,7459721224,1,1,1850.0,-1,apartment,rent period: monthly,attached garage,w/d in unit,,,air conditioning,,,furnished,,,"['complex', 'newer', 'upgraded', 'electrical', 'lights']"
1556,7459823111,1,1,2961.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'winding', 'moroccan', 'hilltop']"
1557,7459830814,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', 'name', 'hg9n5z']"
1558,7459833446,0,1,1600.0,-1,apartment,,street parking,no laundry on site,,no smoking,,,,,32.79762074993106,-117.2548191509426,"['advent', '600', '01', 'property', '04']"
1559,7459837326,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', '9lvw2w', 'deals']"
1560,7459838431,1,1,3695.0,770,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.970103,-117.267736,"['mar', '695', 'del', 'name', 'l8zzlg']"
1561,7459843969,2,2,3825.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'moroccan', 'hilltop', 'winding']"
1562,7459844337,2,2,3595.0,-1,apartment,,off-street parking,w/d in unit,,,,,,,,,"['driftwood', 'crown', 'nm2yxw', 'sy1diycwh1', 'point']"
1563,7459847659,2,2,3660.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,EV charging,,32.8705071,-117.2021481,"['requires', 'villasofrenaissance', 'utc', '5280', 'renaissance']"
1564,7459849587,1,1,2910.0,-1,apartment,,carport,w/d in unit,,,,,,,32.871581500000005,-117.2182235,"['11or', 'regents', '11', 'jolla', 'la']"
1565,7459855377,2,2,3400.0,-1,apartment,,no parking,w/d in unit,cats are OK - purrr,,,,,,32.918793240690206,-117.22726916150764,"['00pm', '00am', '10', 'vapor', 'breathe']"
1566,7459858921,2,2,2750.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,,,,,,50.302131,-89.0373698,"['colleges', 'cat', 'sp2g19equal', '975', 'vprg8s4']"
1567,7459865052,2,2,2600.0,-1,apartment,,street parking,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['ridge', 'mesa', 'angelucci', '3502', '867g15']"
1568,7459869080,2,2,3745.0,-1,apartment,,carport,w/d in unit,,,,,,,32.871581500000005,-117.2182235,"['80or', 'regents', 'jolla', 'la', 'euro']"
1569,7459870281,2,2,2600.0,-1,apartment,,off-street parking,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['dedicated', 'ridge', 'mesa', '9582aqequal', 'igc6xi5w']"
1570,7459870485,1,1,2249.0,-1,apartment,,off-street parking,laundry in bldg,cats are OK - purrr,no smoking,air conditioning,,,,,,"['nimitz', 'pointe', 'l3g6e4', '92107visit', '2s3svqife']"
1571,7459872061,1,1,3000.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,32.95863740703518,-117.19243461306532,"['carmel', 'avino', 'rd', 'sr', 'highlands']"
1572,7459873888,1,1,2959.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'bdhit7un', 'balcony', 'hour', '24']"
1573,7459874266,1,1,2790.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['metro', 'treats', 'valley', '9l3vz2', 'h03ruqar6']"
1574,7459874488,1,1,2670.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'parkingrecyclingresident', 'zwufm3xw']"
1575,7459876635,4,4,6600.0,-1,condo,rent period: yearly,attached garage,w/d in unit,,,,,,,,,"['miles', 'breeze', 'neighbors', 'immediate', 'cool']"
1576,7459881133,2,2,4350.0,-1,apartment,,off-street parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1577,7459887056,1,1,2495.0,-1,apartment,,street parking,laundry in bldg,cats are OK - purrr,no smoking,,,,,32.749794,-117.236104,"['citra', 'per', 'xuxn7lig', 'carpetceiling', 'gardenpoolcovered']"
1578,7459887893,2,2,2701.0,-1,apartment,rent period: monthly,carport,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['mira', 'mesa', 'ruiz', 'casas', 'okay']"
1579,7459894430,3,2.5,4000.0,-1,condo,,attached garage,w/d hookups,,,,,,,46.3144754,11.0480288,"['condo', '1219_felspar', 'beach', 'minimum', '92109']"
1580,7459896365,1,1,2576.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.866393,-117.219113,"['regents', '6pm', '9am', 'court', 'tubs']"
1581,7459897114,2,2,3467.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.866393,-117.219113,"['regents', '6pm', '9am', 'court', 'tubs']"
1582,7459901534,1,1,2739.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'poodhbug', 'balcony', 'llip', 'progran']"
1583,7459902020,2,2,3035.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'friendlyvalet', 'rejoyyki']"
1584,7459906867,1,1,2510.0,575,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['nobel', 'dr', 'take', 'right', '99yk10']"
1585,7459909795,2,2,4550.0,-1,apartment,rent period: monthly,detached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,,,46.3144754,11.0480288,"['lounge', 'bar', 'hilltop', 'moroccan', 'winding']"
1586,7459911489,2,2,3500.0,-1,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,air conditioning,,EV charging,,32.95863740703518,-117.19243461306532,"['carmel', 'avino', 'rd', 'sr', 'highlands']"
1587,7459915727,2,2,5975.0,1975,house,,detached garage,w/d in unit,,no smoking,,,,,,,"['classic', 'loma', 'yard', 'point', 'beautiful']"
1588,7459922006,2,2,2695.0,-1,apartment,rent period: yearly,detached garage,laundry on site,,,,,,,,,"['separate', 'o13kpwlhzgu', 'sundays', 'morley', 'farmer']"
1589,7459929889,2,2,2766.0,1027,apartment,rent period: monthly,off-street parking,laundry on site,cats are OK - purrr,,,,,,46.3144754,11.0480288,"['mira', 'mesa', 'casas', 'okay', 'various']"
1590,7459936483,2,2,3487.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.866393,-117.219113,"['regents', '6pm', '9am', 'court', 'tubs']"
1591,7459936951,2,2,3354.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', 'ym7mclin', 'private', 'controls', 'access']"
1592,7459937361,2,2,3415.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', '46pygzwa', 'storagevalet']"
1593,7459939069,2,2,4375.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,air conditioning,,,,32.866393,-117.219113,"['regents', '6pm', '9am', '1123', 'court']"
1594,7459947206,1,1,2534.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['j3bxaysa', 'luxe', 'flexible', 'pointe', 'power']"
1595,7459947402,1,1,2594.0,734,apartment,,attached garage,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,32.80958559650444,-117.14264775468918,"['months', 'notes', 'corsair', 'olympus', '25lb']"
1596,7459949039,1,1,2534.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['moving', 'seatingoversized', 'flooringworry', 'closetsvirtual', 'patioprofessional']"
1597,7459949981,1,1,2534.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['onsite', 'moving', 'kvpim22d', 'areascommunity', 'flexible']"
1598,7459951505,1,1,2534.0,650,apartment,,off-street parking,w/d in unit,cats are OK - purrr,,,,,,32.754554139426034,-117.21922985516292,"['hrxifjcd', 'luxe', 'flexible', 'pointe', 'spaphoto']"
1599,7459952471,2,2,2982.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['february', 'complex', 'regents', 'lease', 'month']"
1600,7459960104,0,1,2297.0,-1,,,,,,,,,,,32.76644356734135,-117.15829857207834,"['metro', 'treats', 'valley', '5a268k', 'ne9igswzw9u6']"
1601,7459962845,3,2,4000.0,-1,,,,,,,,,,,32.806763,-117.149407,"['mesa', 'serra', 'kearny', 'nearbycourtyardswimming', 'xsrtff2a']"
1602,7459977837,2,1.5,3375.0,-1,apartment,,detached garage,w/d in unit,cats are OK - purrr,no smoking,,,,,32.750507,-117.225997,"['palisades', 'loma', 'adrian', 'allowedincreased', 'amount']"
1603,7459982673,1,1,3650.0,937,apartment,,off-street parking,w/d in unit,,no smoking,air conditioning,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1604,7459983452,2,2,4050.0,1286,apartment,,off-street parking,w/d in unit,,no smoking,,wheelchair accessible,EV charging,,32.870409570323474,-117.21614882371011,"['costa', 'verde', 'towers', 'pm', 'offering']"
1605,7459984428,0,1,1695.0,-1,apartment,,off-street parking,laundry on site,,,air conditioning,,,,32.802887,-117.218848,"['paradise', 'palms', 'taken', 'access', 'we']"
1606,7459991417,1,1,2515.0,-1,apartment,rent period: yearly,detached garage,w/d in unit,cats are OK - purrr,,,,,,,,"['nobel', 'dr', 'take', 'right', 'court']"
1607,7459991866,1,1,2790.0,-1,apartment,,off-street parking,w/d in unit,cats are OK - purrr,no smoking,air conditioning,wheelchair accessible,EV charging,,32.76644356734135,-117.15829857207834,"['treats', 'metro', '6i51p7equal', 'f3acqgsu6', 'units']"
1608,7459995155,2,2,3234.0,-1,apartment,,detached garage,w/d in unit,,,,,,,32.764583,-117.196047,"['arrive', '4rfg3kvf', 'handrails', 'market', 'after']"
1609,7460005115,1,2,3485.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1610,7460006656,2,2,4395.0,-1,apartment,,detached garage,w/d in unit,,no smoking,,,EV charging,,32.873453600000005,-117.2015889767566,"['360', 'luxury', 'bowling', 'private', 'homes']"
1611,7460008027,1,1,2759.0,7,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['apartments', 'valley', 'park', 'ceilingspantrycontrolled', 'apbop2fl']"
1612,7460008639,2,2,3515.0,1045,apartment,,carport,w/d in unit,cats are OK - purrr,no smoking,,wheelchair accessible,,,,,"['valley', 'apartments', 'hg5bj3ow', 'billsrooftop', 'technologyvaulted']"
